height,volume
0.0,0.0
0.25,182793.06708985
0.5,402888.48536538
0.75,668758.52210843
1.0,952017.63527687
1.25,1251270.4021962
1.5,1572329.3672744
1.75,2044366.7275639
2.0,2776638.0319469
2.25,3917149.0495249
2.5,5764236.4496916
2.75,8239938.0832876
3.0,11511155.365492
3.5,19870024.284608
4.0,30246758.012197
4.5,42798482.612837
5.0,57432606.524261
5.5,73819364.862669
6.0,91893017.064024
6.5,111341064.65242
7.0,131950336.431
