height,volume
0.0,0.0
0.25,188032.07341708
0.5,411479.14380707
0.75,680045.41862919
1.0,962994.73019497
1.25,1259735.1441475
1.5,1572925.7802035
1.75,1924177.0421982
2.0,2386097.3572711
2.25,3147434.2450061
2.5,4626171.1484582
2.75,6731404.2360905
3.0,9643812.2765037
3.5,17311736.05743
4.0,27131511.722124
4.5,39180517.677354
5.0,53341450.846856
5.5,69372344.579947
6.0,87354685.528177
6.5,106721376.66488
7.0,127567055.43268
