height,volume
0.0,0.0
0.25,16475.467448212
0.5,44648.422710777
0.75,81536.711035547
1.0,114141.99517979
1.25,156128.91978664
1.5,217009.21917772
1.75,345307.83691915
2.0,585279.64770572
2.25,1264877.1608894
2.5,2646387.5496042
2.75,4835903.542044
3.0,7645635.9172051
3.5,14662086.329864
4.0,23263212.687222
4.5,33111184.983858
5.0,44107646.112326
5.5,56221795.857304
6.0,69685600.835837
6.5,84544551.486214
7.0,100439500.25724
