height,volume
0.0,0.0
0.25,190126.97502921
0.5,401659.54847928
0.75,646962.01035834
1.0,908812.61817072
1.25,1186681.8378856
1.5,1491180.9648655
1.75,1834416.6751029
2.0,2291264.9328908
2.25,3163237.8464325
2.5,4687292.7104785
2.75,6884761.2818329
3.0,9967664.8211469
3.5,18105126.156335
4.0,28384793.377277
4.5,40848589.552103
5.0,55596097.122634
5.5,72810914.690662
6.0,92237523.375267
6.5,113206126.45292
7.0,136123496.72603
