height,volume
0.0,0.0
0.25,105955.71424006
0.5,225863.64584187
0.75,365493.02815112
1.0,517174.96130008
1.25,679035.38301349
1.5,863299.72898596
1.75,1078422.7026002
2.0,1401711.0008918
2.25,2158973.7248246
2.5,3592730.4179825
2.75,5668977.0587849
3.0,8504919.4606294
3.5,15728869.100678
4.0,24546345.632151
4.5,34724597.801967
5.0,46456809.467486
5.5,60087635.685399
6.0,75522089.146048
6.5,92314568.285376
7.0,110908436.51648
