height,volume
0.0,0.0
0.25,45473.199725208
0.5,132603.38503481
0.75,253608.61340806
1.0,380053.22188341
1.25,516413.75580294
1.5,685376.04307621
1.75,1038023.9977395
2.0,1702312.4915937
2.25,2980788.2648294
2.5,5155552.8718417
2.75,8247580.2344739
3.0,12065768.778839
3.5,21233718.192958
4.0,32164769.660558
4.5,44544011.066672
5.0,58223962.565078
5.5,73203872.400855
6.0,89760250.622725
6.5,108056870.19312
7.0,127514022.4844
