height,volume
0.0,0.0
0.25,17493.941413485
0.5,60042.884127296
0.75,121211.5030689
1.0,178836.02393573
1.25,249959.3026148
1.5,350444.83521312
1.75,552545.26612547
2.0,903116.35727869
2.25,1769401.8698117
2.5,3439262.3564508
2.75,6012163.3513866
3.0,9280792.128746
3.5,17380803.160686
4.0,27224677.045888
4.5,38459794.069581
5.0,51008012.025674
5.5,64848933.596765
6.0,80263433.111553
6.5,97258083.261217
7.0,115432347.80872
