height,volume
0.0,0.0
0.25,78092.070522866
0.5,164191.37821949
0.75,258609.99532128
1.0,360993.32077556
1.25,469942.94773613
1.5,599575.2841217
1.75,750904.58154994
2.0,1007137.9225783
2.25,1667352.6812325
2.5,2678001.5005498
2.75,4041301.2076717
3.0,5794306.1168749
3.5,10124714.21746
4.0,15370519.115917
4.5,21290827.568081
5.0,27857757.459912
5.5,35444907.586263
6.0,43825690.645312
6.5,52842217.244067
7.0,62985995.648449
