height,volume
0.0,0.0
0.25,143.28264726421
0.5,537.87951484354
0.75,1307.2410860195
1.0,2001.1568171518
1.25,2976.781718257
1.5,5214.5390471849
1.75,8294.9356449487
2.0,13348.951899902
2.25,27626.51971859
2.5,122781.25169924
2.75,288901.47296975
3.0,525649.43353844
3.5,1181703.9572926
4.0,2035078.270249
4.5,3056649.6010436
5.0,4217434.3895295
5.5,5539487.4506451
6.0,7095376.9328671
6.5,8871334.9331051
7.0,10841235.179164
