height,volume
0.0,0.0
0.25,16649.441989012
0.5,37073.44652942
0.75,57720.963311865
1.0,79496.028399664
1.25,102476.16286497
1.5,130138.94056788
1.75,173510.02194309
2.0,399773.97832949
2.25,811558.93982625
2.5,1329398.9050227
2.75,1915416.7586454
3.0,2553342.5859314
3.5,3910899.3898968
4.0,5379752.109248
4.5,6966357.4343356
5.0,8654325.8781282
5.5,10610946.616748
6.0,12763993.491524
6.5,15047294.174546
7.0,17492630.631609
