height,volume
0.0,0.0
0.25,0.16056147818292
0.5,1.2844918254634
0.75,4.3351599109388
1.0,10.275934603707
1.25,20.070184772865
1.5,35.308490730628
1.75,64.42993467833
2.0,173.63779686899
2.25,504.0151222525
2.5,58456.552448981
2.75,347587.67331615
3.0,772102.15999982
3.5,1846531.3868465
4.0,3256707.2583448
4.5,5192665.526153
5.0,7324896.6090853
5.5,9567365.4591908
6.0,11911704.080082
6.5,14306098.654126
7.0,16739264.249287
