height,volume
0.0,0.0
0.25,191.08226575829
0.5,901.60397500601
0.75,1973.7320657786
1.0,4965.9560573919
1.25,13090.333093183
1.5,27768.858629722
1.75,78550.467012078
2.0,164964.6496914
2.25,404506.88555257
2.5,702341.53888493
2.75,1090645.8140223
3.0,1505291.5376586
3.5,2409756.8585266
4.0,3433029.3451853
4.5,4583900.6397082
5.0,5863069.8104178
5.5,7229981.8219115
6.0,8679765.5773208
6.5,10281623.062413
7.0,12028662.188893
