height,volume
0.0,0.0
0.25,7616.5375583168
0.5,16776.878090594
0.75,26483.144007867
1.0,37702.719603294
1.25,47017.973127737
1.5,57250.247107995
1.75,71496.110127513
2.0,87015.758503275
2.25,114476.86849486
2.5,247275.28608254
2.75,606823.69599671
3.0,1156837.2939892
3.5,2705464.8997658
4.0,4812652.5156636
4.5,7282969.8845503
5.0,10071861.267924
5.5,13169744.976746
6.0,16617364.99951
6.5,20371354.102296
7.0,24314905.368644
