height,volume
0.0,0.0
0.25,5996.6829147436
0.5,12180.653100993
0.75,18484.872206705
1.0,24966.494225811
1.25,31818.291510764
1.5,38875.570287003
1.75,46678.697507406
2.0,59662.843768503
2.25,80747.595092053
2.5,199885.96943462
2.75,518200.57614782
3.0,921545.28427692
3.5,2053449.5423855
4.0,3593702.4046936
4.5,5475562.3084016
5.0,7557052.0605891
5.5,9755976.6443664
6.0,12001549.071225
6.5,14263237.147553
7.0,16555188.285556
