height,volume
0.0,0.0
0.25,17890.623407289
0.5,51452.591143059
0.75,101780.62954265
1.0,153116.56636636
1.25,205534.67911313
1.5,258369.47203028
1.75,312727.31841785
2.0,420640.65533143
2.25,696647.34223541
2.5,1072992.1195597
2.75,1521790.1750444
3.0,2023376.3667284
3.5,3148191.377121
4.0,4435524.8009069
4.5,5832444.7388963
5.0,7282298.6740539
5.5,8779793.6783335
6.0,10329548.60653
6.5,11938459.768623
7.0,13567772.510336
