height,volume
0.0,0.0
0.25,65.393329444443
0.5,332.57957776151
0.75,19859.140800015
1.0,40955.58289594
1.25,62550.814165338
1.5,83748.914522307
1.75,106073.42892986
2.0,130093.72344519
2.25,165023.92889541
2.5,254798.97974887
2.75,393610.45898395
3.0,583613.76407866
3.5,1302267.9968897
4.0,2323804.8688801
4.5,3740856.1328197
5.0,5751058.621518
5.5,8227025.5398419
6.0,11081330.478249
6.5,14108866.044115
7.0,17404940.26266
