height,volume
0.0,0.0
0.25,2390.0013626944
0.5,18809.416842922
0.75,45376.972054227
1.0,71033.435326074
1.25,99925.662950331
1.5,137848.02254114
1.75,212675.15723528
2.0,325863.38354851
2.25,509474.3426973
2.5,806999.49131246
2.75,1196422.3967057
3.0,1661431.3270082
3.5,2741439.7139721
4.0,3975582.4611687
4.5,5364264.6145226
5.0,6917416.7842702
5.5,8652491.3524527
6.0,10604735.26148
6.5,12733897.337826
7.0,15006305.098049
