height,volume
0.0,0.0
0.25,27297.839962881
0.5,75043.655158926
0.75,134745.81601236
1.0,198004.97256272
1.25,269037.23232364
1.5,362930.3665732
1.75,553063.08649172
2.0,1052889.0232697
2.25,2214579.7749376
2.5,4247909.208855
2.75,7210135.0702945
3.0,10873838.922391
3.5,19720585.831011
4.0,30340156.539092
4.5,42449148.084784
5.0,55912234.070509
5.5,70855885.673009
6.0,87432930.14392
6.5,105581101.85612
7.0,125076949.29243
