height,volume
0.0,0.0
0.25,10920.036931963
0.5,24599.533898649
0.75,39926.992932582
1.0,58625.002080138
1.25,80384.432870087
1.5,112031.96880733
1.75,187887.66029041
2.0,367151.1211254
2.25,982426.58829095
2.5,2286985.1256016
2.75,4411175.9048531
3.0,7140269.956132
3.5,14021442.750753
4.0,22528475.556808
4.5,32285832.176039
5.0,43172974.676295
5.5,55126580.280913
6.0,68405425.657184
6.5,83029299.609859
7.0,98742254.304625
