height,volume
0.0,0.0
0.25,43335.72060223
0.5,120948.78454264
0.75,245500.89504028
1.0,372983.70944446
1.25,507184.78428061
1.5,656867.61587128
1.75,864624.94064829
2.0,1357979.3631209
2.25,2305879.5862351
2.5,3869300.2419053
2.75,6222790.6765697
3.0,9104161.6107138
3.5,16302867.291702
4.0,25181093.453362
4.5,35880640.950143
5.0,48038826.514672
5.5,61562647.792968
6.0,76323709.478041
6.5,91920735.812563
7.0,108383321.63153
