height,volume
0.0,0.0
0.25,50982.793225802
0.5,137701.40198621
0.75,252799.37583925
1.0,370688.1822058
1.25,492866.16928802
1.5,631803.39566786
1.75,832621.0170821
2.0,1347613.3611055
2.25,2440349.6959983
2.5,4458883.0744679
2.75,7503289.5470638
3.0,11293935.264464
3.5,20565136.310737
4.0,31733493.153809
4.5,44375876.809643
5.0,58135354.630285
5.5,73228706.552267
6.0,89814226.773801
6.5,107518963.04639
7.0,126108856.29902
