height,volume
0.0,0.0
0.25,13310.038294658
0.5,43447.996998956
0.75,85428.16391245
1.0,129895.47710776
1.25,180611.68677264
1.5,250301.46431691
1.75,401164.91892309
2.0,693816.18161438
2.25,1493004.9883333
2.5,3095568.9906814
2.75,5610652.7128622
3.0,8807262.3613128
3.5,16775169.56811
4.0,26523975.393933
4.5,37677846.91924
5.0,50126656.944457
5.5,63824912.443034
6.0,79068569.303545
6.5,95836450.287846
7.0,113839429.15176
