height,volume
0.0,0.0
0.25,45497.807694776
0.5,111093.67045177
0.75,223260.12038635
1.0,341850.51297976
1.25,463471.35828831
1.5,590414.47145781
1.75,736861.88124351
2.0,1145586.5197088
2.25,1962468.4576843
2.5,3557565.5587606
2.75,6062961.9343994
3.0,9171138.1690711
3.5,17518497.25799
4.0,27916762.703457
4.5,40477113.352925
5.0,55013075.8939
5.5,71497518.995477
6.0,89763403.113758
6.5,109165307.97218
7.0,129739969.94728
