height,volume
0.0,0.0
0.25,53007.19247045
0.5,108287.39679535
0.75,198094.9530318
1.0,296292.59723763
1.25,396750.82644834
1.5,507830.69655239
1.75,639001.00823464
2.0,901573.68656673
2.25,1566813.1045322
2.5,2997676.529319
2.75,5255107.0189103
3.0,8193386.2730032
3.5,16347957.646387
4.0,26672649.595501
4.5,39129463.87817
5.0,53780246.054852
5.5,70929016.925527
6.0,90290243.286726
6.5,111179598.22212
7.0,133976155.11854
