height,volume
0.0,0.0
0.25,53274.048213814
0.5,108602.29197637
0.75,179366.14430179
1.0,256967.69201822
1.25,336500.00912361
1.5,427184.68924565
1.75,540065.43800627
2.0,797925.46884951
2.25,1492833.8172778
2.5,2935248.5736465
2.75,5011835.1694813
3.0,7706035.9073039
3.5,14961849.094946
4.0,23844046.960973
4.5,34025893.282991
5.0,45662273.631305
5.5,59263948.916232
6.0,74638171.128413
6.5,91348688.521008
7.0,109794378.44571
