height,volume
0.0,0.0
0.25,10776.754284699
0.5,24061.654383805
0.75,38619.751846563
1.0,56623.845262987
1.25,77407.65115183
1.5,106817.42976015
1.75,179592.72464546
2.0,353802.1692255
2.25,954576.21907628
2.5,2161721.5201033
2.75,4115496.7820121
3.0,6602199.6510502
3.5,12815016.10778
4.0,20454406.938324
4.5,29172936.03421
5.0,38879835.425277
5.5,49490234.157579
6.0,61189218.5955
6.5,74010332.816599
7.0,87725358.888047
