Height,Year,Tide
1.7461289949195646,2073.0,0.8059999999999999
1.7245306854509943,2081.0,0.82
1.1862663398122977,2083.0,0.7879999999999999
2.2981538153815384,2084.0,0.44299999999999995
1.796631006846911,2087.0,0.7809999999999999
1.6787609976931157,2087.0,0.815
3.373257825782578,2088.0,-0.746
1.7273052551172716,2088.0,0.519
1.5768491820213992,2099.0,0.5589999999999999
1.7192097770435781,2099.0,0.46399999999999997
