height,volume
0.0,0.0
0.25,5358.6253749164
0.5,13481.61886103
0.75,30186.344447909
1.0,48367.264728186
1.25,66770.004331722
1.5,85388.508977639
1.75,104044.00057051
2.0,123802.05985197
2.25,145953.11698374
2.5,223106.41605847
2.75,375847.37413632
3.0,587916.97147842
3.5,1141581.3294303
4.0,1790021.8061116
4.5,2594379.5264435
5.0,3908724.9015679
5.5,5754512.2788209
6.0,8262228.6572923
6.5,11233734.955826
7.0,14588044.738188
