height,volume
0.0,0.0
0.25,20022.302829527
0.5,42631.767860219
0.75,66464.87155732
1.0,91073.590769952
1.25,115926.21056156
1.5,144717.7318988
1.75,180763.18848415
2.0,221027.54274819
2.25,273306.01749423
2.5,430156.22633338
2.75,649851.70099314
3.0,928440.20353408
3.5,1594018.8401137
4.0,2505080.6728878
4.5,3584145.7226767
5.0,4791838.2484594
5.5,6206809.3679515
6.0,8005242.8546635
6.5,10165819.763921
7.0,12794316.731263
