height,volume
0.0,0.0
0.25,14771.657542641
0.5,33996.377867513
0.75,54944.894037727
1.0,79618.521009787
1.25,106603.85340201
1.5,142943.19388605
1.75,299237.06434796
2.0,606087.22114439
2.25,1031962.6504482
2.5,1551936.8380765
2.75,2137263.1626987
3.0,2771324.628603
3.5,4123053.3010497
4.0,5586919.1173293
4.5,7166284.6640982
5.0,8846539.3894309
5.5,10623802.989764
6.0,12536362.008053
6.5,14801759.844918
7.0,17225848.994128
