height,volume
0.0,0.0
0.25,28161.637630942
0.5,60468.38055465
0.75,96533.042199972
1.0,136691.68004984
1.25,182034.36102039
1.5,242178.73380903
1.75,312472.0725133
2.0,409044.9164437
2.25,645909.69033211
2.5,951212.14876945
2.75,1337782.0862117
3.0,1786141.9818451
3.5,2913299.8577384
4.0,4281676.7245425
4.5,5848044.6254147
5.0,7709458.2086528
5.5,10049589.905004
6.0,12543083.388656
6.5,15135540.984365
7.0,18080430.719621
