height,volume
0.0,0.0
0.25,22317.696577703
0.5,45702.591949206
0.75,70380.618450015
1.0,96121.071613341
1.25,122381.30651339
1.5,149536.2103862
1.75,180396.74789228
2.0,218121.92243184
2.25,293608.91121029
2.5,462537.63004189
2.75,721920.60023935
3.0,1107119.4197578
3.5,2034490.2793637
4.0,3059647.1412949
4.5,4184123.9837659
5.0,5381237.4036591
5.5,6632214.385196
6.0,7930292.1355161
6.5,9263655.4112315
7.0,10725592.522941
