height,volume
0.0,0.0
0.25,22505.018342272
0.5,48190.648761354
0.75,76696.688381935
1.0,107814.37579634
1.25,142322.43094564
1.5,178335.93588661
1.75,223474.12047979
2.0,270771.01846158
2.25,345623.70498819
2.5,688362.34859433
2.75,1241064.6341104
3.0,2101695.5137466
3.5,4418174.4744454
4.0,7311890.5656016
4.5,10726677.471724
5.0,14526447.911655
5.5,18654162.851814
6.0,23103487.613325
6.5,27797295.881129
7.0,32762140.133031
