height,volume
0.0,0.0
0.25,2461.3042534521
0.5,7677.8530362762
0.75,14846.33770502
1.0,19531.387213791
1.25,31822.988111464
1.5,49344.989684357
1.75,108708.27450222
2.0,201765.49932614
2.25,450821.8478865
2.5,757071.29364381
2.75,1148850.1646384
3.0,1572008.2965613
3.5,2501962.5236936
4.0,3553424.853153
4.5,4714706.4814234
5.0,5993540.3209059
5.5,7362561.9633104
6.0,8809222.8601702
6.5,10414883.144882
7.0,12160060.787658
