height,volume
0.0,0.0
0.25,376.55359033147
0.5,1494.895563584
0.75,3654.3032260371
1.0,6222.7377557526
1.25,8082.7831510694
1.5,12716.652481795
1.75,20031.59561204
2.0,30663.599106241
2.25,54179.973395882
2.5,158773.86389508
2.75,326270.15438393
3.0,565357.35169434
3.5,1221782.4099579
4.0,2067287.9395658
4.5,3081021.0933242
5.0,4237758.7716498
5.5,5554133.8864389
6.0,7109544.4810454
6.5,8882128.9168978
7.0,10843552.243712
