height,volume
0.0,0.0
0.25,18914.134712613
0.5,54220.912048263
0.75,105446.82617042
1.0,158349.38204728
1.25,214222.7151247
1.5,273170.80727924
1.75,338574.3698924
2.0,463646.54399823
2.25,743065.28364268
2.5,1124142.6257024
2.75,1576801.5894971
3.0,2076785.6652659
3.5,3196156.6109253
4.0,4465089.9153443
4.5,5839455.2920731
5.0,7267453.5747238
5.5,8737461.9956714
6.0,10255565.856309
6.5,11830628.485314
7.0,13427646.965226
