height,volume
0.0,0.0
0.25,716.46808703356
0.5,3145.3169495494
0.75,6325.9429300554
1.0,8671.1717119323
1.25,11455.177882803
1.5,14245.559011258
1.75,24696.254965275
2.0,64620.752487236
2.25,225539.49215171
2.5,701392.39869915
2.75,1473901.1921891
3.0,2461986.5811398
3.5,4778083.7875692
4.0,7358197.0642675
4.5,10135230.440855
5.0,13061925.272231
5.5,16229480.843428
6.0,19768001.12714
6.5,23506784.097487
7.0,27376213.252898
